        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  7,  3,  1,    33.104,    31.154,  1655.096,  1655.048,   240.568,   238.062,     0.000,     0.000,    21.167,    23.106,     0.723,     0.642,   363.238,     1.000,    66.943,   154.173,     0.081,     1.285,  1164.811,     0.000,  5819.116,     9.839,     6.421,     0.000,     6.421,    13.684,
  7,  3,  2,    31.154,    29.509,  1655.048,  1654.999,   238.062,   235.964,     0.000,     0.000,    21.167,    22.790,     0.723,     0.655,   363.236,     1.000,    66.943,   157.526,     0.082,     1.275,  1172.459,     0.000,  5819.028,     8.231,     6.422,     0.000,     6.422,    13.684,
  7,  3,  3,    29.509,    28.128,  1654.999,  1654.950,   235.964,   234.213,     0.000,     0.000,    21.167,    22.522,     0.723,     0.666,   363.235,     1.000,    66.943,   160.372,     0.082,     1.267,  1178.797,     0.000,  5818.940,     6.876,     6.422,     0.000,     6.422,    13.684,
  7,  3,  4,    28.128,    26.967,  1654.950,  1654.901,   234.213,   232.751,     0.000,     0.000,    21.167,    22.298,     0.723,     0.675,   363.233,     1.000,    66.943,   162.786,     0.083,     1.261,  1184.043,     0.000,  5818.852,     5.737,     6.422,     0.000,     6.422,    13.684,
  7,  3,  5,    26.967,    25.999,  1654.901,  1654.852,   232.751,   231.533,     0.000,     0.000,    21.167,    22.109,     0.723,     0.683,   363.232,     1.000,    66.943,   164.822,     0.083,     1.256,  1188.393,     0.000,  5818.763,     4.781,     6.422,     0.000,     6.422,    13.684,
  7,  3,  6,    25.999,    25.186,  1654.852,  1654.803,   231.533,   230.518,     0.000,     0.000,    21.167,    21.952,     0.723,     0.689,   363.230,     1.000,    66.943,   166.535,     0.084,     1.251,  1191.997,     0.000,  5818.674,     3.983,     6.422,     0.000,     6.422,    13.684,
  7,  3,  7,    25.186,    24.511,  1654.803,  1654.753,   230.518,   229.674,     0.000,     0.000,    21.167,    21.820,     0.723,     0.695,   363.228,     1.000,    66.943,   167.978,     0.084,     1.248,  1194.980,     0.000,  5818.586,     3.313,     6.422,     0.000,     6.422,    13.684,
  7,  3,  8,    24.511,    23.948,  1654.753,  1654.704,   229.674,   228.972,     0.000,     0.000,    21.167,    21.710,     0.723,     0.699,   363.227,     1.000,    66.943,   169.179,     0.085,     1.245,  1197.461,     0.000,  5818.497,     2.756,     6.422,     0.000,     6.422,    13.684,
  7,  3,  9,    23.948,    23.477,  1654.704,  1654.655,   228.972,   228.388,     0.000,     0.000,    21.167,    21.619,     0.723,     0.703,   363.225,     1.000,    66.943,   170.188,     0.085,     1.243,  1199.516,     0.000,  5818.408,     2.292,     6.422,     0.000,     6.422,    13.684,
  7,  3, 10,    23.477,    23.086,  1654.655,  1654.602,   228.388,   227.903,     0.000,     0.000,    21.167,    21.542,     0.723,     0.707,   363.224,     1.000,    66.943,   171.035,     0.085,     1.241,  1201.216,     0.000,  5818.316,     1.904,     7.605,     0.000,     7.605,    13.684,
  7,  4,  1,    23.086,    22.761,  1654.602,  1654.553,   227.903,   227.500,     0.000,     0.000,    21.167,    21.479,     0.723,     0.709,   363.222,     1.000,    66.943,   171.739,     0.085,     1.240,  1202.628,     0.000,  5818.225,     1.582,     6.422,     0.000,     6.422,    13.684,
  7,  4,  2,    22.761,    22.491,  1654.553,  1654.503,   227.500,   227.165,     0.000,     0.000,    21.167,    21.426,     0.723,     0.712,   363.220,     1.000,    66.943,   172.324,     0.085,     1.238,  1203.801,     0.000,  5818.135,     1.314,     6.422,     0.000,     6.422,    13.684,
  7,  4,  3,    22.491,    22.267,  1654.503,  1654.454,   227.165,   226.887,     0.000,     0.000,    21.167,    21.382,     0.723,     0.714,   363.219,     1.000,    66.943,   172.810,     0.085,     1.237,  1204.775,     0.000,  5818.047,     1.091,     6.422,     0.000,     6.422,    13.684,
  7,  4,  4,    22.267,    22.080,  1654.454,  1654.405,   226.887,   226.656,     0.000,     0.000,    21.167,    21.345,     0.723,     0.715,   363.217,     1.000,    66.943,   173.213,     0.085,     1.236,  1205.585,     0.000,  5817.958,     0.907,     6.422,     0.000,     6.422,    13.684,
  7,  4,  5,    22.080,    21.925,  1654.405,  1654.355,   226.656,   226.464,     0.000,     0.000,    21.167,    21.315,     0.723,     0.716,   363.216,     1.000,    66.943,   173.550,     0.086,     1.236,  1206.256,     0.000,  5817.868,     0.753,     6.422,     0.000,     6.422,    13.684,
  7,  4,  6,    21.925,    21.796,  1654.355,  1654.305,   226.464,   226.305,     0.000,     0.000,    21.167,    21.290,     0.723,     0.718,   363.214,     1.000,    66.943,   173.832,     0.086,     1.235,  1206.810,     0.000,  5817.779,     0.625,     6.422,     0.000,     6.422,    13.684,
  7,  4,  7,    21.796,    21.689,  1654.305,  1654.256,   226.305,   226.173,     0.000,     0.000,    21.167,    21.269,     0.723,     0.718,   363.212,     1.000,    66.943,   174.068,     0.086,     1.234,  1207.269,     0.000,  5817.690,     0.518,     6.422,     0.000,     6.422,    13.684,
  7,  4,  8,    21.689,    21.600,  1654.256,  1654.206,   226.173,   226.064,     0.000,     0.000,    21.167,    21.251,     0.723,     0.719,   363.211,     1.000,    66.943,   174.264,     0.086,     1.234,  1207.650,     0.000,  5817.601,     0.430,     6.422,     0.000,     6.422,    13.684,
  7,  4,  9,    21.600,    21.526,  1654.206,  1654.157,   226.064,   225.973,     0.000,     0.000,    21.167,    21.237,     0.723,     0.720,   363.209,     1.000,    66.943,   174.426,     0.086,     1.234,  1207.966,     0.000,  5817.511,     0.357,     6.422,     0.000,     6.422,    13.684,
  7,  4, 10,    21.526,    21.465,  1654.157,  1654.104,   225.973,   225.897,     0.000,     0.000,    21.167,    21.225,     0.723,     0.720,   363.208,     1.000,    66.943,   174.560,     0.086,     1.233,  1208.227,     0.000,  5817.419,     0.296,     7.605,     0.000,     7.605,    13.684,
  7,  5,  1,    21.465,    21.414,  1654.104,  1654.055,   225.897,   225.835,     0.000,     0.000,    21.167,    21.215,     0.723,     0.721,   363.206,     1.000,    66.943,   174.672,     0.086,     1.233,  1208.445,     0.000,  5817.327,     0.245,     6.422,     0.000,     6.422,    13.684,
  7,  5,  2,    21.414,    21.372,  1654.055,  1654.005,   225.835,   225.783,     0.000,     0.000,    21.167,    21.207,     0.723,     0.721,   363.204,     1.000,    66.943,   174.765,     0.086,     1.233,  1208.625,     0.000,  5817.238,     0.204,     6.422,     0.000,     6.422,    13.684,
  7,  5,  3,    21.372,    21.337,  1654.005,  1653.956,   225.783,   225.740,     0.000,     0.000,    21.167,    21.200,     0.723,     0.722,   363.203,     1.000,    66.943,   174.841,     0.086,     1.233,  1208.774,     0.000,  5817.149,     0.169,     6.422,     0.000,     6.422,    13.684,
  7,  5,  4,    21.337,    21.308,  1653.956,  1653.906,   225.740,   225.704,     0.000,     0.000,    21.167,    21.194,     0.723,     0.722,   363.201,     1.000,    66.943,   174.905,     0.086,     1.233,  1208.898,     0.000,  5817.059,     0.140,     6.422,     0.000,     6.422,    13.684,
  7,  5,  5,    21.308,    21.284,  1653.906,  1653.856,   225.704,   225.675,     0.000,     0.000,    21.167,    21.190,     0.723,     0.722,   363.199,     1.000,    66.943,   174.958,     0.086,     1.233,  1209.000,     0.000,  5816.970,     0.116,     6.422,     0.000,     6.422,    13.684,
  7,  5,  6,    21.284,    21.264,  1653.856,  1653.807,   225.675,   225.650,     0.000,     0.000,    21.167,    21.186,     0.723,     0.722,   363.198,     1.000,    66.943,   175.001,     0.086,     1.233,  1209.085,     0.000,  5816.881,     0.096,     6.422,     0.000,     6.422,    13.684,
  7,  5,  7,    21.264,    21.247,  1653.807,  1653.757,   225.650,   225.630,     0.000,     0.000,    21.167,    21.182,     0.723,     0.722,   363.196,     1.000,    66.943,   175.038,     0.086,     1.232,  1209.156,     0.000,  5816.792,     0.080,     6.422,     0.000,     6.422,    13.684,
  7,  5,  8,    21.247,    21.233,  1653.757,  1653.708,   225.630,   225.613,     0.000,     0.000,    21.167,    21.180,     0.723,     0.722,   363.195,     1.000,    66.943,   175.068,     0.086,     1.232,  1209.215,     0.000,  5816.702,     0.066,     6.422,     0.000,     6.422,    13.684,
  7,  5,  9,    21.233,    21.222,  1653.708,  1653.658,   225.613,   225.599,     0.000,     0.000,    21.167,    21.178,     0.723,     0.723,   363.193,     1.000,    66.943,   175.093,     0.086,     1.232,  1209.263,     0.000,  5816.613,     0.055,     6.422,     0.000,     6.422,    13.684,
  7,  5, 10,    21.222,    21.213,  1653.658,  1653.606,   225.599,   225.587,     0.000,     0.000,    21.167,    21.176,     0.723,     0.723,   363.191,     1.000,    66.943,   175.113,     0.086,     1.232,  1209.303,     0.000,  5816.521,     0.046,     7.606,     0.000,     7.606,    13.684,
  7,  6,  1,    21.213,    21.205,  1653.606,  1653.556,   225.587,   225.577,     0.000,     0.000,    21.167,    21.174,     0.723,     0.723,   363.190,     1.000,    66.943,   175.130,     0.086,     1.232,  1209.336,     0.000,  5816.429,     0.038,     6.422,     0.000,     6.422,    13.684,
  7,  6,  2,    21.205,    21.198,  1653.556,  1653.507,   225.577,   225.569,     0.000,     0.000,    21.167,    21.173,     0.723,     0.723,   363.188,     1.000,    66.943,   175.144,     0.086,     1.232,  1209.364,     0.000,  5816.340,     0.031,     6.423,     0.000,     6.423,    13.684,
  7,  6,  3,    21.198,    21.193,  1653.507,  1653.457,   225.569,   225.563,     0.000,     0.000,    21.167,    21.172,     0.723,     0.723,   363.187,     1.000,    66.943,   175.156,     0.086,     1.232,  1209.387,     0.000,  5816.250,     0.026,     6.423,     0.000,     6.423,    13.684,
  7,  6,  4,    21.193,    21.188,  1653.457,  1653.407,   225.563,   225.557,     0.000,     0.000,    21.167,    21.171,     0.723,     0.723,   363.185,     1.000,    66.943,   175.166,     0.086,     1.232,  1209.406,     0.000,  5816.161,     0.022,     6.423,     0.000,     6.423,    13.684,
  7,  6,  5,    21.188,    21.185,  1653.407,  1653.358,   225.557,   225.553,     0.000,     0.000,    21.167,    21.170,     0.723,     0.723,   363.183,     1.000,    66.943,   175.174,     0.086,     1.232,  1209.421,     0.000,  5816.072,     0.018,     6.423,     0.000,     6.423,    13.684,
  7,  6,  6,    21.185,    21.182,  1653.358,  1653.308,   225.553,   225.549,     0.000,     0.000,    21.167,    21.170,     0.723,     0.723,   363.182,     1.000,    66.943,   175.180,     0.086,     1.232,  1209.434,     0.000,  5815.982,     0.015,     6.423,     0.000,     6.423,    13.684,
  7,  6,  7,    21.182,    21.179,  1653.308,  1653.259,   225.549,   225.546,     0.000,     0.000,    21.167,    21.169,     0.723,     0.723,   363.180,     1.000,    66.943,   175.186,     0.086,     1.232,  1209.445,     0.000,  5815.894,     0.012,     6.423,     0.000,     6.423,    13.684,
  7,  6,  8,    21.179,    21.177,  1653.259,  1653.209,   225.546,   225.543,     0.000,     0.000,    21.167,    21.169,     0.723,     0.723,   363.179,     1.000,    66.943,   175.190,     0.086,     1.232,  1209.453,     0.000,  5815.805,     0.010,     6.423,     0.000,     6.423,    13.684,
  7,  6,  9,    21.177,    21.175,  1653.209,  1653.160,   225.543,   225.541,     0.000,     0.000,    21.167,    21.168,     0.723,     0.723,   363.177,     1.000,    66.943,   175.194,     0.086,     1.232,  1209.461,     0.000,  5815.715,     0.009,     6.423,     0.000,     6.423,    13.684,
  7,  6, 10,    21.175,    21.174,  1653.160,  1653.107,   225.541,   225.539,     0.000,     0.000,    21.167,    21.168,     0.723,     0.723,   363.175,     1.000,    66.943,   175.197,     0.086,     1.232,  1209.467,     0.000,  5815.623,     0.007,     7.606,     0.000,     7.606,    13.684,
  7,  7,  1,    21.174,    21.173,  1653.107,  1653.058,   225.539,   225.538,     0.000,     0.000,    21.167,    21.168,     0.723,     0.723,   363.174,     1.000,    66.943,   175.200,     0.086,     1.232,  1209.471,     0.000,  5815.531,     0.006,     6.423,     0.000,     6.423,    13.684,
  7,  7,  2,    21.173,    21.172,  1653.058,  1653.008,   225.538,   225.536,     0.000,     0.000,    21.167,    21.168,     0.723,     0.723,   363.172,     1.000,    66.943,   175.202,     0.086,     1.232,  1209.476,     0.000,  5815.442,     0.005,     6.423,     0.000,     6.423,    13.684,
  7,  7,  3,    21.172,    21.171,  1653.008,  1652.958,   225.536,   225.535,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.171,     1.000,    66.943,   175.203,     0.086,     1.232,  1209.479,     0.000,  5815.353,     0.004,     6.423,     0.000,     6.423,    13.684,
  7,  7,  4,    21.171,    21.170,  1652.958,  1652.909,   225.535,   225.535,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.169,     1.000,    66.943,   175.205,     0.086,     1.232,  1209.481,     0.000,  5815.264,     0.003,     6.423,     0.000,     6.423,    13.684,
  7,  7,  5,    21.170,    21.169,  1652.909,  1652.859,   225.535,   225.534,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.167,     1.000,    66.943,   175.206,     0.086,     1.232,  1209.484,     0.000,  5815.174,     0.003,     6.423,     0.000,     6.423,    13.684,
  7,  7,  6,    21.169,    21.169,  1652.859,  1652.810,   225.534,   225.533,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.166,     1.000,    66.943,   175.207,     0.086,     1.232,  1209.485,     0.000,  5815.084,     0.002,     6.423,     0.000,     6.423,    13.684,
  7,  7,  7,    21.169,    21.169,  1652.810,  1652.760,   225.533,   225.533,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.164,     1.000,    66.943,   175.207,     0.086,     1.232,  1209.487,     0.000,  5814.996,     0.002,     6.423,     0.000,     6.423,    13.684,
  7,  7,  8,    21.169,    21.168,  1652.760,  1652.711,   225.533,   225.532,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.163,     1.000,    66.943,   175.208,     0.086,     1.232,  1209.488,     0.000,  5814.907,     0.002,     6.423,     0.000,     6.423,    13.684,
  7,  7,  9,    21.168,    21.168,  1652.711,  1652.661,   225.532,   225.532,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.161,     1.000,    66.943,   175.208,     0.086,     1.232,  1209.489,     0.000,  5814.817,     0.001,     6.423,     0.000,     6.423,    13.684,
  7,  7, 10,    21.168,    21.168,  1652.661,  1652.609,   225.532,   225.532,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.159,     1.000,    66.943,   175.209,     0.086,     1.232,  1209.490,     0.000,  5814.726,     0.001,     7.607,     0.000,     7.607,    13.684,
  7,  8,  1,    21.168,    21.168,  1652.609,  1652.559,   225.532,   225.532,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.158,     1.000,    66.943,   175.209,     0.086,     1.232,  1209.490,     0.000,  5814.633,     0.001,     6.423,     0.000,     6.423,    13.684,
  7,  8,  2,    21.168,    21.167,  1652.559,  1652.510,   225.532,   225.531,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.156,     1.000,    66.943,   175.209,     0.086,     1.232,  1209.490,     0.000,  5814.544,     0.001,     6.423,     0.000,     6.423,    13.684,
  7,  8,  3,    21.167,    21.167,  1652.510,  1652.460,   225.531,   225.531,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.154,     1.000,    66.943,   175.209,     0.086,     1.232,  1209.491,     0.000,  5814.456,     0.001,     6.423,     0.000,     6.423,    13.684,
  7,  8,  4,    21.167,    21.167,  1652.460,  1652.410,   225.531,   225.531,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.153,     1.000,    66.943,   175.209,     0.086,     1.232,  1209.491,     0.000,  5814.366,     0.001,     6.423,     0.000,     6.423,    13.684,
  7,  8,  5,    21.167,    21.167,  1652.410,  1652.361,   225.531,   225.531,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.151,     1.000,    66.943,   175.210,     0.086,     1.232,  1209.491,     0.000,  5814.277,     0.000,     6.423,     0.000,     6.423,    13.684,
  7,  8,  6,    21.167,    21.167,  1652.361,  1652.311,   225.531,   225.531,     0.000,     0.000,    21.167,    21.167,     0.723,     0.723,   363.150,     1.000,    66.943,   175.210,     0.086,     1.232,  1209.491,     0.000,  5814.188,     0.000,     6.423,     0.000,     6.423,    13.684,
