        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
 12,  1,  4,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.679,     0.066,     0.000,     0.000,     0.000,   201.787,  8830.654,  3374.438,     0.000,   -11.836,    11.836,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1,  5,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.828,     0.066,     0.000,     0.000,     0.000,   201.787,  9837.854,  3312.823,     0.000,   -11.951,    11.951,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1,  6,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.969,     0.066,     0.000,     0.000,     0.000,   201.787, 10854.152,  3250.653,     0.000,   -12.052,    12.052,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1,  7,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.103,     0.066,     0.000,     0.000,     0.000,   201.787, 11878.438,  3187.994,     0.000,   -12.140,    12.140,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1,  8,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.231,     0.066,     0.000,     0.000,     0.000,   201.787, 12909.816,  3124.900,     0.000,   -12.219,    12.219,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1,  9,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.352,     0.066,     0.000,     0.000,     0.000,   201.787, 13947.543,  3061.418,     0.000,   -12.289,    12.289,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
 12,  1, 10,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.468,     0.066,     0.000,     0.000,     0.000,   201.787, 14991.537,  2997.512,     0.000,   -12.353,    12.353,     1.899,     0.058,     1.957,     3.000,    12.877,     0.002,
 12,  2,  1,    10.022,    10.020,   681.418,   681.359,   258.575,   261.734,     0.237,     0.253,    24.769,    19.254,     0.224,     0.312,     3.578,     0.066,     0.000,     0.000,     0.000,   109.811, 16040.838,  2933.281,   -12.413,   -12.413,     0.000,     0.935,     0.054,     0.988,     3.000,    12.877,     0.002,
 12,  2,  2,    10.020,    10.017,   681.359,   681.295,   261.734,   264.906,     0.253,     0.270,    24.769,    19.230,     0.224,     0.313,     3.683,     0.066,     0.000,     0.000,     0.000,   103.590, 17094.396,  2868.833,   -12.466,   -12.466,     0.000,     0.900,     0.055,     0.955,     3.000,    12.877,     0.002,
 12,  2,  3,    10.017,    10.013,   681.295,   681.227,   264.906,   268.091,     0.270,     0.286,    24.769,    19.209,     0.224,     0.313,     3.783,     0.066,     0.000,     0.000,     0.000,    98.013, 18152.289,  2804.121,   -12.514,   -12.514,     0.000,     0.868,     0.055,     0.923,     3.000,    12.877,     0.002,
 12,  2,  4,    10.013,    10.010,   681.227,   681.154,   268.091,   271.287,     0.286,     0.302,    24.769,    19.189,     0.224,     0.313,     3.879,     0.066,     0.000,     0.000,     0.000,    92.987, 19214.174,  2739.167,   -12.558,   -12.558,     0.000,     0.838,     0.056,     0.894,     3.000,    12.877,     0.002,
 12,  2,  5,    10.010,    10.006,   681.154,   681.077,   271.287,   274.493,     0.302,     0.318,    24.769,    19.171,     0.224,     0.314,     3.970,     0.066,     0.000,     0.000,     0.000,    88.435, 20279.754,  2673.990,   -12.599,   -12.599,     0.000,     0.809,     0.057,     0.866,     3.000,    12.877,     0.002,
 12,  2,  6,    10.006,    10.002,   681.077,   680.995,   274.493,   277.709,     0.318,     0.335,    24.769,    19.154,     0.224,     0.314,     4.057,     0.066,     0.000,     0.000,     0.000,    84.295, 21348.744,  2608.605,   -12.637,   -12.637,     0.000,     0.782,     0.057,     0.840,     3.000,    12.877,     0.002,
 12,  2,  7,    10.002,     9.998,   680.995,   680.907,   277.709,   280.934,     0.335,     0.351,    24.769,    19.138,     0.224,     0.314,     4.139,     0.066,     0.000,     0.000,     0.000,    80.513, 22420.930,  2543.026,   -12.673,   -12.673,     0.000,     0.757,     0.058,     0.815,     3.000,    12.877,     0.002,
 12,  2,  8,     9.998,     9.993,   680.907,   680.815,   280.934,   284.168,     0.351,     0.368,    24.769,    19.124,     0.224,     0.315,     4.217,     0.066,     0.000,     0.000,     0.000,    77.045, 23496.139,  2477.268,   -12.706,   -12.706,     0.000,     0.733,     0.058,     0.791,     3.000,    12.877,     0.002,
 12,  2,  9,     9.993,     9.989,   680.815,   680.718,   284.168,   287.409,     0.368,     0.384,    24.769,    19.110,     0.224,     0.315,     4.292,     0.066,     0.000,     0.000,     0.000,    73.854, 24574.135,  2411.337,   -12.737,   -12.737,     0.000,     0.710,     0.059,     0.769,     3.000,    12.877,     0.002,
 12,  2, 10,     9.989,     9.979,   680.718,   680.519,   287.409,   290.658,     0.384,     0.401,    24.769,    19.097,     0.224,     0.315,     4.362,     0.066,     0.000,     0.000,     0.000,    70.902, 25655.701,  2345.147,   -12.766,   -12.766,     0.000,     0.967,     0.084,     1.051,     3.000,    12.877,     0.002,
 12,  3,  1,     9.979,     9.973,   680.519,   680.412,   290.658,   293.915,     0.401,     0.417,    24.769,    19.083,     0.224,     0.315,     4.429,     0.066,     0.000,     0.000,     0.000,    68.169, 26739.926,  2278.808,   -12.797,   -12.797,     0.000,     0.667,     0.060,     0.727,     3.000,    12.877,     0.002,
 12,  3,  2,     9.973,     9.968,   680.412,   680.299,   293.915,   297.178,     0.417,     0.434,    24.769,    19.072,     0.224,     0.316,     4.492,     0.066,     0.000,     0.000,     0.000,    65.638, 27825.713,  2212.425,   -12.823,   -12.823,     0.000,     0.647,     0.060,     0.707,     3.000,    12.877,     0.002,
 12,  3,  3,     9.968,     9.962,   680.299,   680.180,   297.178,   300.447,     0.434,     0.451,    24.769,    19.061,     0.224,     0.316,     4.550,     0.066,     0.000,     0.000,     0.000,    63.282, 28913.693,  2145.919,   -12.847,   -12.847,     0.000,     0.628,     0.061,     0.689,     3.000,    12.877,     0.002,
 12,  3,  4,     9.962,     9.956,   680.180,   680.057,   300.447,   303.723,     0.451,     0.467,    24.769,    19.051,     0.224,     0.316,     4.605,     0.066,     0.000,     0.000,     0.000,    61.085, 30003.750,  2079.295,   -12.869,   -12.869,     0.000,     0.609,     0.061,     0.671,     3.000,    12.877,     0.002,
 12,  3,  5,     9.956,     9.949,   680.057,   679.928,   303.723,   307.003,     0.467,     0.484,    24.769,    19.041,     0.224,     0.316,     4.656,     0.066,     0.000,     0.000,     0.000,    59.031, 31095.756,  2012.560,   -12.891,   -12.891,     0.000,     0.592,     0.062,     0.653,     3.000,    12.877,     0.002,
 12,  3,  6,     9.949,     9.942,   679.928,   679.793,   307.003,   310.289,     0.484,     0.501,    24.769,    19.032,     0.224,     0.316,     4.703,     0.066,     0.000,     0.000,     0.000,    57.106, 32189.623,  1945.724,   -12.911,   -12.911,     0.000,     0.575,     0.062,     0.637,     3.000,    12.877,     0.002,
 12,  3,  7,     9.942,     9.935,   679.793,   679.653,   310.289,   313.579,     0.501,     0.517,    24.769,    19.024,     0.224,     0.317,     4.746,     0.066,     0.000,     0.000,     0.000,    55.299, 33285.227,  1878.794,   -12.930,   -12.930,     0.000,     0.558,     0.062,     0.620,     3.000,    12.877,     0.002,
 12,  3,  8,     9.935,     9.928,   679.653,   679.508,   313.579,   316.875,     0.517,     0.534,    24.769,    19.016,     0.224,     0.317,     4.786,     0.066,     0.000,     0.000,     0.000,    53.599, 34382.480,  1811.776,   -12.948,   -12.948,     0.000,     0.542,     0.063,     0.605,     3.000,    12.877,     0.002,
 12,  3,  9,     9.928,     9.921,   679.508,   679.357,   316.875,   320.174,     0.534,     0.551,    24.769,    19.009,     0.224,     0.317,     4.821,     0.066,     0.000,     0.000,     0.000,    51.998, 35481.277,  1744.677,   -12.964,   -12.964,     0.000,     0.527,     0.063,     0.590,     3.000,    12.877,     0.002,
 12,  3, 10,     9.921,     9.906,   679.357,   679.069,   320.174,   323.477,     0.551,     0.568,    24.769,    19.002,     0.224,     0.317,     4.852,     0.066,     0.000,     0.000,     0.000,    50.480, 36582.781,  1677.397,   -12.980,   -12.980,     0.000,     0.719,     0.089,     0.808,     3.000,    12.877,     0.002,
 12,  4,  1,     9.906,     9.898,   679.069,   678.908,   323.477,   326.786,     0.568,     0.585,    24.769,    18.993,     0.224,     0.317,     4.879,     0.066,     0.000,     0.000,     0.000,    49.046, 37685.902,  1610.041,   -13.000,   -13.000,     0.000,     0.497,     0.064,     0.561,     3.000,    12.877,     0.002,
 12,  4,  2,     9.898,     9.890,   678.908,   678.740,   326.786,   330.097,     0.585,     0.601,    24.769,    18.987,     0.224,     0.317,     4.901,     0.066,     0.000,     0.000,     0.000,    47.693, 38789.297,  1542.718,   -13.014,   -13.014,     0.000,     0.483,     0.064,     0.547,     3.000,    12.877,     0.002,
 12,  4,  3,     9.890,     9.881,   678.740,   678.568,   330.097,   333.411,     0.601,     0.618,    24.769,    18.984,     0.224,     0.317,     4.897,     0.066,     0.000,     0.000,     0.000,    46.411, 39893.859,  1475.344,   -13.020,   -13.020,     0.000,     0.469,     0.064,     0.533,     3.000,    12.877,     0.002,
 12,  4,  4,     9.881,     9.872,   678.568,   678.390,   333.411,   336.723,     0.618,     0.635,    24.769,    18.986,     0.224,     0.317,     4.855,     0.066,     0.000,     0.000,     0.000,    45.196, 40998.414,  1407.990,   -13.015,   -13.015,     0.000,     0.455,     0.065,     0.520,     3.000,    12.877,     0.002,
 12,  4,  5,     9.872,     9.863,   678.390,   678.207,   336.723,   340.034,     0.635,     0.652,    24.769,    18.989,     0.224,     0.317,     4.805,     0.066,     0.000,     0.000,     0.000,    44.041, 42102.520,  1340.686,   -13.008,   -13.008,     0.000,     0.442,     0.065,     0.507,     3.000,    12.877,     0.002,
 12,  4,  6,     9.863,     9.854,   678.207,   678.019,   340.034,   343.342,     0.652,     0.669,    24.769,    18.993,     0.224,     0.317,     4.748,     0.066,     0.000,     0.000,     0.000,    42.944, 43206.039,  1273.441,   -12.999,   -12.999,     0.000,     0.429,     0.065,     0.494,     3.000,    12.877,     0.002,
 12,  4,  7,     9.854,     9.844,   678.019,   677.827,   343.342,   346.647,     0.669,     0.686,    24.769,    18.998,     0.224,     0.317,     4.684,     0.066,     0.000,     0.000,     0.000,    41.901, 44308.770,  1206.269,   -12.988,   -12.988,     0.000,     0.416,     0.065,     0.482,     3.000,    12.877,     0.002,
 12,  4,  8,     9.844,     9.834,   677.827,   677.629,   346.647,   349.949,     0.686,     0.703,    24.769,    19.005,     0.224,     0.317,     4.611,     0.066,     0.000,     0.000,     0.000,    40.907, 45410.496,  1139.187,   -12.973,   -12.973,     0.000,     0.404,     0.066,     0.469,     3.000,    12.877,     0.002,
 12,  4,  9,     9.834,     9.824,   677.629,   677.427,   349.949,   353.246,     0.703,     0.719,    24.769,    19.012,     0.224,     0.317,     4.530,     0.066,     0.000,     0.000,     0.000,    39.959, 46510.961,  1072.210,   -12.956,   -12.956,     0.000,     0.391,     0.066,     0.457,     3.000,    12.877,     0.002,
 12,  4, 10,     9.824,     9.806,   677.427,   677.059,   353.246,   356.538,     0.719,     0.736,    24.769,    19.022,     0.224,     0.317,     4.440,     0.066,     0.000,     0.000,     0.000,    39.050, 47611.363,  1005.270,   -12.935,   -12.935,     0.000,     0.533,     0.093,     0.626,     3.000,    12.877,     0.002,
 12,  5,  1,     9.806,     9.795,   677.059,   676.848,   356.538,   359.825,     0.736,     0.753,    24.769,    19.030,     0.224,     0.317,     4.342,     0.066,     0.000,     0.000,     0.000,    38.181, 48710.168,   938.469,   -12.916,   -12.916,     0.000,     0.367,     0.066,     0.433,     3.000,    12.877,     0.002,
 12,  5,  2,     9.795,     9.785,   676.848,   676.633,   359.825,   363.104,     0.753,     0.769,    24.769,    19.044,     0.224,     0.316,     4.233,     0.066,     0.000,     0.000,     0.000,    37.356, 49805.473,   871.918,   -12.886,   -12.886,     0.000,     0.355,     0.067,     0.422,     3.000,    12.877,     0.002,
 12,  5,  3,     9.785,     9.774,   676.633,   676.415,   363.104,   366.374,     0.769,     0.786,    24.769,    19.060,     0.224,     0.316,     4.113,     0.066,     0.000,     0.000,     0.000,    36.567, 50898.035,   805.577,   -12.849,   -12.849,     0.000,     0.343,     0.067,     0.410,     3.000,    12.877,     0.002,
 12,  5,  4,     9.774,     9.763,   676.415,   676.193,   366.374,   369.633,     0.786,     0.803,    24.769,    19.079,     0.224,     0.316,     3.982,     0.066,     0.000,     0.000,     0.000,    35.812, 51987.320,   739.482,   -12.806,   -12.806,     0.000,     0.331,     0.067,     0.398,     3.000,    12.877,     0.002,
 12,  5,  5,     9.763,     9.751,   676.193,   675.968,   369.633,   372.879,     0.803,     0.819,    24.769,    19.102,     0.224,     0.315,     3.839,     0.066,     0.000,     0.000,     0.000,    35.090, 53072.652,   673.679,   -12.754,   -12.754,     0.000,     0.318,     0.068,     0.386,     3.000,    12.877,     0.002,
 12,  5,  6,     9.751,     9.740,   675.968,   675.740,   372.879,   376.109,     0.819,     0.836,    24.769,    19.130,     0.224,     0.315,     3.683,     0.066,     0.000,     0.000,     0.000,    34.398, 54153.258,   608.226,   -12.692,   -12.692,     0.000,     0.306,     0.068,     0.374,     3.000,    12.877,     0.002,
 12,  5,  7,     9.740,     9.729,   675.740,   675.511,   376.109,   379.320,     0.836,     0.852,    24.769,    19.163,     0.224,     0.314,     3.511,     0.066,     0.000,     0.000,     0.000,    33.737, 55228.125,   543.192,   -12.617,   -12.617,     0.000,     0.294,     0.068,     0.362,     3.000,    12.877,     0.002,
 12,  5,  8,     9.729,     9.717,   675.511,   675.280,   379.320,   382.507,     0.852,     0.868,    24.769,    19.204,     0.224,     0.313,     3.322,     0.066,     0.000,     0.000,     0.000,    33.104, 56296.008,   478.670,   -12.524,   -12.524,     0.000,     0.281,     0.068,     0.349,     3.000,    12.877,     0.002,
 12,  5,  9,     9.717,     9.706,   675.280,   675.048,   382.507,   385.665,     0.868,     0.884,    24.769,    19.255,     0.224,     0.312,     3.115,     0.066,     0.000,     0.000,     0.000,    32.498, 57355.238,   414.781,   -12.409,   -12.409,     0.000,     0.268,     0.069,     0.337,     3.000,    12.877,     0.002,
 12,  5, 10,     9.706,     9.685,   675.048,   674.646,   385.665,   388.786,     0.884,     0.900,    24.769,    19.320,     0.224,     0.311,     2.885,     0.066,     0.000,     0.000,     0.000,    31.916, 58405.199,   351.636,   -12.263,   -12.263,     0.000,     0.358,     0.097,     0.454,     3.000,    12.877,     0.002,
 12,  6,  1,     9.685,     9.674,   674.646,   674.416,   388.786,   391.860,     0.900,     0.916,    24.769,    19.402,     0.224,     0.309,     2.628,     0.066,     0.000,     0.000,     0.000,    31.361, 59441.504,   289.517,   -12.079,   -12.079,     0.000,     0.240,     0.069,     0.309,     3.000,    12.877,     0.002,
 12,  6,  2,     9.674,     9.663,   674.416,   674.188,   391.860,   394.868,     0.916,     0.931,    24.769,    19.517,     0.224,     0.307,     2.339,     0.066,     0.000,     0.000,     0.000,    30.838, 60458.043,   228.820,   -11.820,   -11.820,     0.000,     0.225,     0.069,     0.295,     3.000,    12.877,     0.002,
 12,  6,  3,     9.663,     9.652,   674.188,   673.966,   394.868,   397.782,     0.931,     0.946,    24.769,    19.682,     0.224,     0.304,     2.009,     0.066,     0.000,     0.000,     0.000,    30.345, 61449.105,   170.070,   -11.450,   -11.450,     0.000,     0.209,     0.070,     0.279,     3.000,    12.877,     0.002,
